Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/5/2007,0.278,0.198,235.280,1.400,0.000,0.000,0.000
29/5/2007,0.788,0.000,234.870,3.400,0.000,0.000,0.000
22/8/2008,0.184,0.166,239.690,1.000,0.000,1.000,1.000
15/2/2007,2.944,0.048,235.870,12.400,0.000,0.000,17.000
13/9/2008,1.442,0.146,238.330,6.000,0.000,0.000,18.000
17/5/2007,0.226,0.000,238.580,1.000,0.000,0.000,0.000
1/1/2007,0.368,0.000,239.070,1.600,0.000,0.000,0.000
1/12/2008,0.284,0.048,245.260,1.200,0.000,0.000,0.000
3/10/2008,0.238,0.000,242.430,1.000,0.000,0.000,1.000
13/2/2008,1.940,0.076,231.480,8.400,0.000,0.000,0.000
8/8/2008,0.158,0.120,239.790,0.800,0.000,0.000,1.000
24/12/2007,1.424,0.110,244.350,5.800,0.000,2.000,18.000
20/3/2008,0.246,0.000,243.580,1.000,0.000,0.000,0.000
11/12/2007,2.976,0.264,239.630,12.400,0.000,0.000,18.000
21/12/2006,0.596,0.000,244.690,2.400,0.000,0.000,0.000
25/6/2007,0.298,0.206,241.560,1.400,0.000,0.000,0.000
21/4/2008,0.358,0.140,247.240,1.400,0.000,0.000,1.000
15/6/2007,1.234,0.076,238.020,5.200,0.000,0.000,18.000
9/12/2007,6.272,0.310,229.890,27.200,0.000,34.000,16.000
19/1/2007,1.348,0.000,233.300,5.800,0.000,0.000,0.000
2/12/2007,2.818,0.612,237.180,12.600,0.000,0.000,17.000
28/5/2007,0.414,0.076,234.080,1.800,0.000,0.000,0.000
14/4/2007,0.324,0.122,241.590,1.400,0.000,0.000,0.000
20/4/2007,0.316,0.114,240.920,1.400,0.000,0.000,0.000
1/12/2007,1.310,0.054,243.000,5.400,0.000,0.000,18.000
15/8/2008,0.330,0.346,241.150,2.000,0.000,0.000,1.000
14/2/2008,1.374,0.000,240.140,5.600,1.000,0.000,17.000
17/9/2008,0.424,0.274,238.170,2.000,0.000,0.000,0.000
9/12/2007,1.660,0.058,243.210,6.800,0.000,0.000,18.000
21/11/2008,0.286,0.064,239.150,1.400,0.000,0.000,0.000
25/1/2007,0.408,0.000,245.690,1.600,0.000,0.000,0.000
24/5/2008,0.294,0.222,239.040,1.400,0.000,1.000,1.000
29/8/2008,0.080,0.000,240.990,0.200,0.000,0.000,0.000
31/12/2006,2.646,0.110,237.770,11.000,0.000,0.000,0.000
17/12/2007,1.280,0.000,240.410,5.200,0.000,0.000,17.000
19/3/2007,2.118,0.312,240.370,8.800,0.000,2.000,18.000
19/9/2007,2.744,0.344,238.990,12.400,0.000,14.000,17.000
24/5/2008,0.720,0.352,239.360,3.800,0.000,1.000,7.000
15/6/2008,0.518,0.000,243.040,2.000,0.000,0.000,0.000
8/8/2008,0.248,0.248,239.430,1.400,0.000,0.000,1.000
6/11/2008,0.462,0.112,242.050,2.000,0.000,1.000,0.000
22/11/2007,1.184,0.084,237.470,5.000,0.000,0.000,0.000
23/12/2006,3.914,0.000,237.750,16.400,0.000,0.000,17.000
24/7/2007,0.608,0.000,236.310,3.000,0.000,7.000,0.000
29/9/2007,1.450,0.114,238.520,6.000,2.000,1.000,17.000
16/11/2007,0.328,0.116,245.050,1.400,0.000,0.000,0.000
15/1/2008,0.418,0.068,243.930,2.000,0.000,0.000,0.000
15/10/2007,0.482,0.078,241.370,2.000,0.000,0.000,0.000
18/7/2007,0.224,0.120,227.250,1.200,0.000,1.000,0.000
23/6/2008,0.306,0.208,236.520,1.400,0.000,0.000,1.000
3/10/2008,0.390,0.206,243.650,1.800,0.000,2.000,0.000
12/5/2007,0.222,0.110,234.990,1.000,0.000,1.000,0.000
6/1/2007,1.588,0.000,239.300,6.800,0.000,0.000,18.000
9/9/2008,0.232,0.000,240.610,1.200,0.000,0.000,1.000
2/4/2007,0.226,0.000,240.840,1.000,0.000,0.000,0.000
3/5/2008,0.498,0.242,241.210,2.200,0.000,1.000,0.000
24/8/2008,0.080,0.000,239.840,0.200,0.000,0.000,0.000
31/3/2007,3.894,0.508,238.540,16.400,0.000,5.000,17.000
7/3/2007,0.252,0.000,243.040,1.000,0.000,0.000,0.000
5/11/2008,0.360,0.074,243.430,1.600,0.000,0.000,0.000
8/3/2008,1.870,0.256,241.270,7.800,0.000,0.000,18.000
16/7/2008,0.512,0.000,241.600,2.200,0.000,0.000,1.000
10/6/2007,0.290,0.088,240.690,1.200,0.000,0.000,0.000
22/12/2007,1.888,0.226,238.370,8.000,0.000,0.000,18.000
24/4/2007,1.120,0.072,234.490,4.800,1.000,0.000,0.000
2/5/2007,0.364,0.000,236.830,2.000,0.000,0.000,0.000
28/7/2008,0.264,0.110,238.750,1.200,0.000,0.000,0.000
28/1/2008,0.448,0.050,237.750,2.000,0.000,0.000,0.000
15/5/2007,0.276,0.050,238.040,1.200,0.000,0.000,0.000
22/8/2008,0.250,0.250,239.130,1.400,0.000,0.000,0.000
30/12/2007,2.498,0.000,236.840,10.600,1.000,0.000,17.000
21/7/2007,1.264,0.174,231.610,5.400,0.000,0.000,16.000
4/11/2008,0.358,0.092,243.740,1.600,0.000,0.000,0.000
12/5/2007,2.074,0.390,232.440,9.200,0.000,1.000,0.000
15/9/2007,1.152,0.000,237.750,4.800,0.000,0.000,0.000
25/3/2007,1.810,0.208,240.550,7.600,0.000,0.000,18.000
12/11/2008,2.148,0.288,240.220,9.800,0.000,25.000,0.000
21/4/2008,1.510,0.208,238.020,6.400,0.000,2.000,1.000
13/12/2007,1.580,0.092,241.350,6.600,0.000,1.000,18.000
24/11/2008,1.338,0.092,243.350,5.400,0.000,0.000,0.000
28/6/2008,1.382,0.050,236.670,5.800,0.000,0.000,18.000
28/8/2007,0.206,0.128,239.190,1.000,0.000,0.000,0.000
25/11/2007,1.344,0.000,245.680,5.400,0.000,0.000,19.000
14/6/2007,0.200,0.108,239.850,1.000,0.000,0.000,0.000
16/1/2008,1.606,0.000,235.190,6.800,0.000,0.000,0.000
4/5/2007,3.352,0.424,229.090,14.600,36.000,0.000,0.000
26/6/2007,1.158,0.000,236.620,4.800,0.000,0.000,17.000
4/2/2008,3.610,0.062,234.410,15.400,37.000,0.000,17.000
21/2/2007,0.222,0.000,242.380,1.000,0.000,1.000,0.000
4/7/2008,0.246,0.098,241.090,1.200,0.000,0.000,0.000
31/8/2008,0.570,0.196,239.160,2.800,0.000,0.000,7.000
30/1/2007,1.462,0.126,246.570,5.800,0.000,0.000,18.000
23/8/2007,0.850,0.096,243.140,3.600,0.000,1.000,0.000
14/5/2008,2.162,0.478,239.560,9.200,0.000,2.000,18.000
3/6/2008,0.226,0.102,234.270,1.000,0.000,1.000,0.000
11/5/2008,1.318,0.000,239.120,5.400,0.000,0.000,18.000
28/3/2007,1.770,0.396,235.470,7.600,0.000,2.000,0.000
20/3/2008,1.186,0.248,238.640,5.000,0.000,1.000,0.000
10/2/2008,2.830,0.084,236.870,11.800,0.000,0.000,17.000
10/6/2007,0.190,0.124,242.230,0.800,0.000,1.000,0.000
11/4/2008,1.880,0.084,240.560,7.800,0.000,1.000,18.000
30/8/2008,0.182,0.152,240.420,0.800,0.000,0.000,0.000
4/10/2008,0.384,0.088,241.570,1.600,1.000,0.000,1.000
7/10/2008,0.426,0.000,241.540,2.000,0.000,0.000,1.000
26/1/2007,0.226,0.000,247.430,1.000,0.000,0.000,0.000
11/7/2007,0.128,0.000,237.410,0.600,0.000,0.000,0.000
14/8/2008,0.142,0.080,242.660,0.800,0.000,0.000,1.000
14/3/2007,0.234,0.000,242.200,1.000,0.000,0.000,0.000
6/1/2007,1.502,0.282,241.610,6.200,0.000,2.000,18.000
3/2/2007,2.296,0.000,242.380,9.400,0.000,0.000,18.000
22/7/2007,0.194,0.074,235.590,0.800,0.000,0.000,0.000
31/10/2007,0.284,0.000,239.050,1.200,0.000,0.000,0.000
18/9/2008,0.468,0.366,240.460,2.400,0.000,2.000,0.000
23/5/2007,1.602,0.000,232.460,7.000,1.000,0.000,17.000
25/9/2007,2.818,0.236,236.450,11.800,0.000,0.000,17.000
24/12/2007,6.104,0.000,235.950,25.800,37.000,36.000,17.000
30/3/2008,1.790,0.296,243.890,7.400,0.000,0.000,18.000
1/1/2007,1.426,0.000,239.940,5.800,0.000,0.000,18.000
27/10/2008,0.214,0.052,244.080,0.800,0.000,0.000,0.000
7/3/2007,1.310,0.000,243.030,5.400,0.000,0.000,18.000
10/8/2008,0.362,0.146,240.220,1.600,0.000,0.000,0.000
29/2/2008,1.392,0.178,237.610,5.800,0.000,1.000,17.000
1/6/2007,0.208,0.048,236.280,0.800,0.000,0.000,0.000
12/8/2008,0.158,0.122,241.060,0.800,0.000,0.000,1.000
29/8/2008,0.080,0.000,238.960,0.200,0.000,0.000,1.000
19/2/2008,3.834,0.046,238.020,16.000,38.000,0.000,17.000
8/6/2007,2.816,0.000,233.140,12.200,0.000,28.000,17.000
15/8/2008,0.208,0.170,241.470,1.200,0.000,1.000,0.000
18/6/2007,0.172,0.100,238.030,0.800,0.000,0.000,0.000
18/3/2007,0.382,0.118,242.360,1.600,0.000,0.000,0.000
26/10/2007,1.550,0.072,236.860,6.600,0.000,0.000,0.000
10/9/2008,0.148,0.000,239.610,0.600,0.000,0.000,1.000
23/6/2008,0.640,0.414,241.060,3.600,0.000,1.000,1.000
9/2/2008,0.224,0.000,245.050,0.800,0.000,0.000,0.000
1/1/2008,1.996,0.000,240.510,8.200,1.000,2.000,17.000
30/5/2007,0.302,0.076,237.000,1.200,0.000,0.000,0.000
20/2/2007,2.496,0.210,240.710,10.400,0.000,0.000,0.000
29/7/2007,0.234,0.172,234.420,1.200,0.000,0.000,0.000
10/1/2008,0.484,0.076,241.500,2.200,0.000,1.000,0.000
24/12/2006,1.756,0.110,236.680,7.800,0.000,1.000,17.000
13/10/2007,1.258,0.070,236.100,5.200,0.000,0.000,17.000
15/2/2007,0.358,0.132,243.710,1.600,0.000,0.000,0.000
6/1/2007,1.372,0.106,236.580,5.800,0.000,0.000,0.000
31/5/2007,0.286,0.062,234.990,1.200,0.000,2.000,0.000
10/6/2007,0.666,0.098,241.990,2.800,1.000,0.000,0.000
2/3/2007,0.218,0.000,242.340,0.800,0.000,0.000,0.000
27/4/2008,0.320,0.094,239.590,1.400,0.000,1.000,0.000
18/2/2007,2.540,0.652,241.600,11.000,0.000,1.000,18.000
26/8/2007,0.216,0.142,242.070,1.000,0.000,0.000,0.000
2/2/2008,3.470,0.000,236.610,14.600,0.000,1.000,17.000
7/3/2007,1.512,0.246,244.680,6.200,0.000,1.000,18.000
25/9/2007,3.500,0.000,233.130,15.000,0.000,2.000,16.000
2/2/2007,0.232,0.000,241.610,1.000,0.000,0.000,0.000
7/11/2008,1.740,0.000,238.990,7.200,0.000,0.000,18.000
27/12/2007,1.568,0.108,241.940,6.400,0.000,0.000,0.000
25/2/2007,0.318,0.136,244.030,1.400,0.000,0.000,0.000
12/3/2008,0.334,0.102,243.000,1.400,0.000,0.000,0.000
16/3/2008,1.510,0.118,239.990,6.200,0.000,0.000,17.000
4/11/2008,0.358,0.084,241.090,1.600,0.000,0.000,0.000
1/5/2007,0.496,0.066,235.450,2.000,0.000,0.000,0.000
29/8/2007,0.358,0.346,239.480,2.000,0.000,1.000,0.000
1/3/2007,0.316,0.128,242.180,1.400,0.000,0.000,0.000
29/12/2007,1.250,0.000,237.480,5.200,0.000,0.000,0.000
31/8/2008,0.122,0.054,240.490,0.800,0.000,0.000,0.000
2/10/2008,1.572,0.134,241.730,6.400,0.000,0.000,19.000
5/10/2008,0.328,0.000,242.730,1.400,0.000,0.000,1.000
10/6/2008,0.964,0.340,238.620,4.200,0.000,1.000,12.000
16/2/2008,0.266,0.000,245.420,1.200,0.000,0.000,0.000
31/12/2007,0.338,0.132,245.130,1.400,0.000,0.000,0.000
3/8/2007,0.236,0.128,237.140,1.200,0.000,0.000,0.000
23/5/2008,2.208,0.082,239.930,9.200,0.000,0.000,18.000
6/12/2008,0.210,0.056,243.350,0.800,0.000,0.000,0.000
27/2/2008,1.354,0.086,236.860,5.600,0.000,0.000,18.000
14/4/2008,0.514,0.368,243.040,2.600,0.000,2.000,1.000
22/9/2008,0.244,0.112,244.090,1.200,0.000,1.000,1.000
9/11/2008,2.490,0.078,240.590,10.400,0.000,1.000,18.000
11/5/2007,0.206,0.100,237.190,1.000,0.000,0.000,0.000
22/7/2007,0.576,0.384,236.440,2.800,0.000,0.000,0.000
24/9/2008,0.358,0.064,241.420,1.400,0.000,3.000,1.000
12/6/2008,0.266,0.126,244.390,1.200,0.000,0.000,1.000
8/1/2007,0.472,0.380,238.240,2.400,0.000,1.000,0.000
26/1/2007,1.722,0.232,244.600,7.000,0.000,0.000,18.000
18/6/2007,0.102,0.000,243.440,0.400,0.000,0.000,0.000
8/4/2008,0.266,0.000,245.670,1.000,0.000,0.000,1.000
2/12/2008,1.484,0.000,245.710,6.000,0.000,0.000,19.000
12/2/2008,1.896,0.048,237.610,7.800,0.000,0.000,17.000
10/8/2007,1.136,0.000,233.960,4.800,0.000,0.000,16.000
25/5/2007,1.330,0.092,234.710,5.600,0.000,1.000,17.000
24/6/2007,0.138,0.000,241.290,0.600,0.000,0.000,0.000
31/12/2007,1.336,0.000,243.990,5.400,0.000,0.000,19.000
14/11/2007,2.022,0.000,239.400,8.400,0.000,0.000,17.000
17/7/2008,1.276,0.150,244.020,5.200,0.000,1.000,1.000
22/8/2007,0.110,0.000,241.310,0.400,0.000,0.000,0.000
19/9/2007,1.390,0.058,240.220,5.800,0.000,0.000,18.000
8/1/2008,1.998,0.000,235.020,8.400,0.000,0.000,0.000
27/1/2008,3.424,0.182,237.710,14.400,1.000,1.000,18.000
1/4/2008,0.454,0.242,246.390,2.000,0.000,1.000,0.000
29/12/2007,1.442,0.120,242.230,5.800,0.000,0.000,18.000
9/8/2007,0.104,0.000,236.340,0.400,0.000,0.000,0.000
2/8/2007,1.542,0.086,231.820,6.600,0.000,0.000,16.000
6/12/2008,4.506,0.090,237.410,19.200,2.000,39.000,18.000
3/10/2007,0.208,0.056,241.670,0.800,0.000,0.000,0.000
19/10/2007,0.310,0.086,241.140,1.200,0.000,1.000,0.000
25/3/2008,1.434,0.102,245.290,5.800,0.000,0.000,18.000
10/2/2008,0.348,0.110,243.230,1.400,0.000,0.000,0.000
30/6/2008,0.232,0.126,239.230,1.000,0.000,0.000,1.000
8/4/2008,3.604,0.168,238.740,15.000,1.000,37.000,18.000
27/2/2008,0.216,0.000,242.920,0.800,0.000,0.000,0.000
9/10/2007,1.304,0.000,235.480,5.400,0.000,0.000,17.000
21/1/2008,3.680,0.078,235.790,15.800,0.000,2.000,17.000
3/6/2008,0.232,0.092,238.250,1.000,0.000,0.000,1.000
21/8/2008,0.162,0.136,239.270,0.800,0.000,1.000,0.000
23/11/2007,1.360,0.058,240.530,5.600,0.000,0.000,18.000
9/1/2007,2.998,0.466,234.770,13.000,0.000,2.000,17.000
27/9/2007,0.248,0.000,241.160,1.000,0.000,0.000,0.000
24/11/2008,1.420,0.000,242.880,5.800,0.000,2.000,0.000
8/5/2008,1.042,0.080,237.970,4.400,0.000,0.000,1.000
7/1/2008,0.328,0.110,243.220,1.400,0.000,0.000,0.000
10/9/2008,0.314,0.222,242.290,1.600,0.000,0.000,1.000
8/9/2007,1.320,0.072,237.660,5.400,0.000,0.000,18.000
30/5/2007,1.484,0.178,236.590,6.200,0.000,1.000,17.000
9/5/2008,1.848,0.216,241.080,7.600,0.000,0.000,12.000
31/1/2007,1.346,0.000,242.400,5.400,0.000,1.000,18.000
5/6/2007,1.228,0.000,231.410,5.200,0.000,0.000,17.000
5/4/2007,0.220,0.000,243.770,1.000,0.000,0.000,0.000
7/12/2007,0.232,0.000,243.590,1.000,0.000,0.000,0.000
1/8/2008,0.232,0.122,238.130,1.000,0.000,0.000,0.000
17/10/2007,2.846,0.076,235.710,12.000,0.000,0.000,17.000
4/4/2007,1.376,0.084,239.670,5.600,0.000,0.000,18.000
10/7/2008,1.758,0.162,236.230,7.400,0.000,0.000,18.000
5/6/2008,1.348,0.178,232.930,5.800,0.000,0.000,17.000
5/9/2008,0.142,0.000,239.300,0.600,0.000,0.000,1.000
22/3/2008,0.384,0.228,243.640,1.800,0.000,1.000,0.000
10/11/2008,0.450,0.172,242.620,2.000,0.000,0.000,0.000
3/12/2007,3.232,0.204,240.100,13.400,0.000,2.000,18.000
23/1/2008,2.400,0.058,235.600,10.200,0.000,2.000,17.000
29/6/2007,0.224,0.116,239.480,1.000,0.000,0.000,0.000
8/10/2008,0.422,0.118,243.210,1.800,0.000,0.000,0.000
12/2/2007,0.248,0.000,238.600,1.200,0.000,0.000,0.000
25/7/2007,0.124,0.000,234.340,0.600,0.000,0.000,0.000
20/8/2007,1.290,0.184,242.160,5.400,0.000,16.000,0.000
6/3/2008,1.272,0.000,241.160,5.200,0.000,0.000,0.000
5/1/2007,0.290,0.000,242.030,1.400,0.000,0.000,0.000
2/10/2007,2.040,0.094,237.520,8.600,0.000,0.000,17.000
17/1/2007,0.406,0.268,243.080,2.000,0.000,1.000,0.000
21/9/2008,1.340,0.114,239.160,5.600,0.000,0.000,18.000
18/9/2007,1.230,0.000,238.640,5.000,1.000,0.000,17.000
10/4/2007,1.812,0.084,241.810,7.400,0.000,1.000,18.000
26/7/2008,0.314,0.106,237.980,1.400,0.000,0.000,1.000
1/11/2008,0.516,0.076,239.340,2.400,0.000,0.000,0.000
9/2/2008,0.404,0.236,247.350,1.800,0.000,0.000,0.000
9/1/2008,1.030,0.000,245.530,4.200,0.000,0.000,0.000
2/4/2008,0.414,0.000,238.140,1.800,0.000,2.000,0.000
6/4/2008,0.392,0.092,243.550,1.600,0.000,1.000,1.000
9/12/2007,1.458,0.000,239.110,6.000,1.000,0.000,17.000
27/2/2008,0.208,0.000,236.880,0.800,0.000,0.000,0.000
4/2/2008,0.312,0.096,238.200,1.400,0.000,0.000,0.000
12/4/2008,0.362,0.112,243.300,1.400,0.000,0.000,0.000
1/4/2008,1.568,0.000,242.540,6.400,0.000,0.000,18.000
25/4/2008,0.246,0.000,239.750,1.000,0.000,0.000,1.000
6/2/2007,1.580,0.394,243.040,7.600,0.000,0.000,0.000
6/11/2008,2.238,0.182,237.820,9.800,2.000,0.000,0.000
14/8/2007,4.190,0.234,232.400,18.000,33.000,0.000,17.000
10/7/2007,0.170,0.000,240.850,0.800,0.000,0.000,0.000
23/11/2008,0.512,0.154,238.150,2.200,0.000,0.000,0.000
17/7/2007,0.196,0.074,234.730,0.800,0.000,0.000,0.000
17/8/2007,2.740,0.164,238.020,11.400,0.000,0.000,17.000
18/5/2007,0.316,0.048,236.090,1.400,0.000,0.000,0.000
4/4/2008,2.056,0.000,234.410,8.600,0.000,0.000,17.000
3/4/2008,1.716,0.056,239.840,7.000,0.000,1.000,17.000
1/8/2007,0.102,0.000,237.280,0.400,0.000,0.000,0.000
9/5/2007,0.354,0.094,235.300,1.600,0.000,0.000,0.000
23/2/2007,0.386,0.222,242.810,1.800,0.000,1.000,0.000
10/7/2008,0.210,0.120,242.150,1.000,0.000,0.000,1.000
29/10/2008,1.392,0.000,241.720,5.800,1.000,0.000,0.000
21/8/2008,0.168,0.136,238.440,0.800,0.000,2.000,1.000
8/6/2008,0.290,0.140,243.050,1.400,0.000,1.000,0.000
30/12/2007,1.306,0.000,242.340,5.400,0.000,0.000,18.000
17/3/2008,1.510,0.214,240.500,6.200,0.000,2.000,18.000
6/3/2007,0.598,0.090,236.460,2.600,0.000,1.000,0.000
31/7/2008,0.244,0.092,239.850,1.000,0.000,1.000,1.000
3/12/2008,1.694,0.168,244.740,7.000,0.000,1.000,19.000
10/1/2008,1.444,0.052,237.510,6.200,0.000,0.000,0.000
25/10/2007,0.308,0.106,241.480,1.400,0.000,0.000,0.000
3/2/2007,2.492,0.052,240.780,10.200,0.000,0.000,18.000
18/11/2007,0.404,0.064,245.220,1.600,0.000,0.000,0.000
27/9/2007,0.500,0.226,244.190,2.200,0.000,1.000,0.000
17/1/2007,4.498,0.352,239.580,18.800,39.000,1.000,17.000
17/6/2007,0.218,0.108,243.240,1.000,0.000,0.000,0.000
4/6/2007,0.252,0.088,233.520,1.000,0.000,1.000,0.000
14/9/2007,0.220,0.116,238.570,1.000,0.000,0.000,0.000
20/12/2007,0.332,0.114,247.740,1.400,0.000,0.000,0.000
26/6/2007,0.214,0.108,240.150,1.000,0.000,2.000,0.000
17/1/2008,2.694,0.000,237.760,11.200,0.000,0.000,18.000
11/8/2008,0.202,0.150,239.630,1.000,0.000,0.000,0.000
3/3/2008,0.684,0.230,241.590,3.000,0.000,2.000,0.000
4/7/2007,0.344,0.186,239.740,1.600,0.000,1.000,0.000
8/12/2007,0.612,0.000,242.930,2.600,0.000,0.000,0.000
13/1/2008,2.474,0.086,242.450,10.200,0.000,0.000,18.000
5/3/2007,4.832,0.072,237.300,20.600,28.000,0.000,17.000
8/4/2008,2.242,0.298,242.940,9.200,0.000,0.000,19.000
6/4/2007,0.230,0.000,244.890,1.000,0.000,0.000,0.000
29/10/2007,0.302,0.102,240.540,1.200,0.000,0.000,0.000
18/3/2007,1.020,0.182,242.470,4.400,1.000,0.000,0.000
26/7/2007,0.128,0.000,237.980,0.600,0.000,0.000,0.000
27/7/2008,0.322,0.226,238.250,1.600,0.000,1.000,1.000
26/7/2007,0.660,0.100,233.490,3.200,0.000,0.000,0.000
6/12/2008,0.956,0.350,242.900,4.200,0.000,1.000,0.000
15/5/2008,0.320,0.228,239.270,1.600,0.000,0.000,0.000
29/6/2008,0.238,0.128,241.230,1.000,0.000,0.000,1.000
25/4/2008,1.404,0.092,242.570,5.800,0.000,1.000,19.000
5/12/2007,0.504,0.126,245.290,2.200,0.000,0.000,0.000
28/3/2007,0.314,0.126,242.330,1.400,0.000,1.000,0.000
3/5/2008,0.494,0.244,241.800,2.200,0.000,1.000,1.000
11/10/2007,0.294,0.000,238.690,1.200,0.000,0.000,0.000
17/12/2006,3.130,0.268,232.880,13.400,0.000,0.000,17.000
4/9/2008,0.306,0.188,238.590,1.400,0.000,1.000,0.000
17/12/2006,0.430,0.000,243.400,1.800,0.000,0.000,0.000
4/7/2007,0.148,0.000,240.200,0.600,0.000,0.000,0.000
30/4/2008,0.402,0.224,239.280,1.800,0.000,1.000,0.000
1/5/2008,0.430,0.242,242.820,2.000,0.000,1.000,1.000
2/9/2007,0.172,0.094,242.450,0.800,0.000,2.000,0.000
13/11/2007,0.402,0.114,246.410,1.600,0.000,0.000,0.000
5/8/2008,0.166,0.000,239.300,0.800,0.000,0.000,1.000
20/8/2007,1.516,0.244,242.960,6.200,0.000,0.000,19.000
16/2/2008,0.932,0.482,244.950,4.200,0.000,2.000,0.000
10/8/2008,0.268,0.000,239.820,1.000,0.000,0.000,1.000
5/6/2007,0.192,0.000,236.580,0.800,0.000,0.000,0.000
16/10/2008,4.084,0.128,236.880,17.200,38.000,0.000,18.000
1/7/2008,0.400,0.092,240.990,1.800,0.000,0.000,1.000
16/1/2008,3.010,0.172,238.830,12.600,38.000,0.000,0.000
17/10/2007,1.482,0.228,237.740,6.200,0.000,0.000,17.000
20/8/2008,0.082,0.000,241.380,0.200,0.000,0.000,1.000
30/12/2007,0.430,0.072,249.890,1.800,0.000,0.000,0.000
18/5/2007,0.520,0.180,236.350,2.200,0.000,0.000,0.000
25/9/2007,1.208,0.090,239.110,5.000,0.000,1.000,0.000
15/9/2007,0.362,0.218,239.230,1.800,0.000,0.000,0.000
20/2/2008,2.770,0.112,235.610,11.800,0.000,0.000,17.000
29/10/2007,0.302,0.110,242.890,1.200,0.000,0.000,0.000
28/8/2008,0.160,0.126,242.640,0.800,0.000,0.000,1.000
8/1/2008,0.298,0.084,243.150,1.200,0.000,2.000,0.000
4/3/2007,0.390,0.220,240.810,1.800,0.000,0.000,0.000
29/8/2007,0.210,0.136,242.210,1.000,0.000,0.000,0.000
20/9/2007,0.110,0.000,242.190,0.600,0.000,0.000,0.000
18/1/2007,1.408,0.146,242.380,5.800,0.000,1.000,18.000
19/9/2007,0.262,0.000,242.910,1.000,0.000,0.000,0.000
1/5/2007,0.198,0.000,237.120,0.800,0.000,0.000,0.000
2/4/2007,3.806,0.092,236.610,16.000,38.000,0.000,17.000
5/6/2008,0.374,0.218,236.250,1.800,0.000,1.000,1.000
6/1/2008,5.092,0.102,227.340,22.400,35.000,1.000,0.000
13/3/2008,1.378,0.052,240.690,5.600,0.000,0.000,17.000
22/6/2007,0.204,0.110,244.090,1.000,0.000,0.000,0.000
14/7/2008,1.676,0.528,239.390,7.200,0.000,2.000,19.000
15/12/2007,1.350,0.000,243.250,5.400,0.000,0.000,18.000
18/8/2008,0.200,0.188,242.380,1.000,0.000,1.000,1.000
6/3/2008,1.380,0.096,241.580,5.600,0.000,0.000,0.000
28/9/2007,2.084,0.306,237.330,8.800,0.000,1.000,17.000
2/6/2008,0.790,0.000,234.290,3.400,0.000,0.000,0.000
26/12/2006,5.018,0.000,237.650,21.800,0.000,0.000,17.000
3/7/2008,1.746,0.272,236.240,7.400,1.000,1.000,18.000
12/10/2007,0.246,0.000,239.340,1.000,0.000,0.000,0.000
4/2/2008,1.272,0.000,239.440,5.200,0.000,0.000,17.000
25/11/2008,1.724,0.150,241.190,7.000,0.000,1.000,0.000
5/6/2007,0.260,0.076,235.700,1.000,0.000,0.000,0.000
18/5/2008,1.502,0.338,238.300,6.400,1.000,1.000,18.000
29/5/2008,0.166,0.000,238.980,0.800,0.000,0.000,1.000
27/3/2007,0.992,0.198,236.080,4.200,0.000,0.000,0.000
21/10/2008,3.356,0.066,236.650,14.200,0.000,2.000,29.000
13/2/2008,0.402,0.128,243.680,1.600,1.000,0.000,0.000
8/11/2008,1.374,0.078,239.640,5.600,0.000,0.000,18.000
24/3/2008,2.438,0.076,236.640,10.200,0.000,0.000,0.000
18/11/2007,6.358,0.148,234.530,27.000,37.000,0.000,16.000
5/8/2007,0.202,0.126,236.800,1.000,0.000,0.000,0.000
14/10/2007,2.474,0.054,233.460,10.600,0.000,16.000,0.000
9/1/2008,1.560,0.150,242.280,6.400,0.000,0.000,18.000
16/10/2007,0.320,0.094,237.270,1.400,0.000,0.000,0.000
3/6/2008,5.528,0.246,232.040,23.800,2.000,72.000,1.000
3/12/2008,1.774,0.110,243.450,7.200,0.000,0.000,18.000
10/4/2008,1.790,0.342,235.970,7.600,1.000,0.000,0.000
12/12/2008,1.394,0.062,241.120,5.800,0.000,0.000,18.000
25/3/2007,2.480,0.198,241.120,10.200,0.000,2.000,0.000
3/11/2008,0.500,0.000,243.290,2.400,0.000,0.000,0.000
4/9/2007,1.232,0.000,238.400,5.000,0.000,0.000,18.000
12/2/2008,0.302,0.060,242.880,1.400,0.000,0.000,0.000
10/1/2007,2.510,0.320,242.200,10.400,0.000,19.000,18.000
26/12/2006,0.898,0.226,245.690,4.000,0.000,1.000,0.000
10/1/2007,0.406,0.280,244.430,2.000,0.000,1.000,0.000
5/1/2007,0.328,0.136,241.980,1.400,0.000,0.000,0.000
14/2/2007,1.808,0.000,234.950,7.600,0.000,0.000,0.000
27/3/2008,0.238,0.000,244.080,1.000,0.000,0.000,0.000
24/7/2007,0.216,0.110,235.100,1.000,0.000,0.000,0.000
26/6/2007,1.220,0.084,236.380,5.200,0.000,1.000,17.000
17/1/2008,0.322,0.052,244.590,1.400,0.000,0.000,0.000
12/2/2007,1.270,0.168,238.340,5.400,0.000,0.000,0.000
24/11/2008,1.422,0.000,244.450,5.800,0.000,0.000,0.000
23/8/2008,0.082,0.000,243.100,0.200,0.000,0.000,0.000
30/9/2007,0.298,0.088,242.460,1.200,0.000,1.000,0.000
29/9/2008,1.192,0.276,241.540,5.000,2.000,1.000,0.000
